"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2015","EUEEAUK_21","EU/EEA (with UK until 2019)",1.687860000,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2015","FI","Finland",1.352400220,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2015","FR","France",-,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2015","HR","Croatia",0.000000000,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2015","HU","Hungary",0.152198180,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2015","IE","Ireland",12.784260050,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2015","IS","Iceland",0.303859000,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2015","IT","Italy",-,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2015","LT","Lithuania",0.102695340,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2015","LU","Luxembourg",0.710532570,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2015","LV","Latvia",0.201400130,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2015","MT","Malta",0.909729780,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2015","NL","Netherlands",5.076704980,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2015","NO","Norway",4.277563130,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2015","PL","Poland",0.000000000,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2015","PT","Portugal",0.000000000,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2015","RO","Romania",0.000000000,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2015","SE","Sweden",5.652815550,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2015","SI","Slovenia",1.114949330,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2015","SK","Slovakia",0.018445590,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2015","UK","United Kingdom",2.047695480,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2016","AT","Austria",2.034372620,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2016","BE","Belgium",1.052062320,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2016","BG","Bulgaria",0.000000000,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2016","CY","Cyprus",0.000000000,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2016","CZ","Czechia",0.265306200,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2016","DE","Germany",2.242755890,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2016","DK","Denmark",3.679529770,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2016","EE","Estonia",0.379955370,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2016","EL","Greece",0.018546420,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2016","ES","Spain",-,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2016","EU27_21","EU (without UK)",1.718446000,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2016","EU27_UK_21","EU (with UK until 2019)",1.790821000,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2016","EUEEA30_21","EU/EEA (without UK)",1.771498000,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2016","EUEEAUK_21","EU/EEA (with UK until 2019)",1.832557000,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2016","FI","Finland",2.533118240,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2016","FR","France",-,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2016","HR","Croatia",0.214762840,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2016","HU","Hungary",0.122069250,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2016","IE","Ireland",15.593639480,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2016","IS","Iceland",0.902176950,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2016","IT","Italy",-,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2016","LT","Lithuania",0.138477390,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2016","LU","Luxembourg",0.694144370,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2016","LV","Latvia",0.050788310,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2016","MT","Malta",0.888069890,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2016","NL","Netherlands",3.916575180,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2016","NO","Norway",4.586697310,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2016","PL","Poland",0.010535400,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2016","PT","Portugal",0.000000000,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2016","RO","Romania",0.146756780,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2016","SE","Sweden",6.476488670,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2016","SI","Slovenia",1.259575190,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2016","SK","Slovakia",0.036857850,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2016","UK","United Kingdom",2.090884040,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2017","AT","Austria",2.849696190,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2017","BE","Belgium",1.083535570,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2017","BG","Bulgaria",0.000000000,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2017","CY","Cyprus",0.000000000,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2017","CZ","Czechia",0.349755450,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2017","DE","Germany",2.502373520,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2017","DK","Denmark",4.574892460,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2017","EE","Estonia",0.228026770,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2017","EL","Greece",0.027859820,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2017","ES","Spain",-,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2017","EU27_21","EU (without UK)",1.708349000,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2017","EU27_UK_21","EU (with UK until 2019)",1.669277000,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2017","EUEEA30_21","EU/EEA (without UK)",1.812384000,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2017","EUEEAUK_21","EU/EEA (with UK until 2019)",1.753982000,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2017","FI","Finland",2.235023840,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2017","FR","France",-,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2017","HR","Croatia",0.168503630,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2017","HU","Hungary",0.122479460,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2017","IE","Ireland",16.616562670,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2017","IS","Iceland",0.886658450,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2017","IT","Italy",-,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2017","LT","Lithuania",0.000000000,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2017","LU","Luxembourg",0.169300130,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2017","LV","Latvia",0.051279000,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2017","MT","Malta",1.955259320,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2017","NL","Netherlands",2.294879480,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2017","NO","Norway",7.245664340,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2017","PL","Poland",0.010533810,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2017","PT","Portugal",0.009699720,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2017","RO","Romania",0.055996880,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2017","SE","Sweden",5.042444070,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2017","SI","Slovenia",1.597370630,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2017","SK","Slovakia",0.055194300,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2017","UK","United Kingdom",1.508106820,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2018","AT","Austria",3.457161290,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2018","BE","Belgium",0.982577750,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2018","BG","Bulgaria",0.000000000,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2018","CY","Cyprus",0.000000000,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2018","CZ","Czechia",0.245050560,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2018","DE","Germany",2.688654170,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2018","DK","Denmark",8.527656070,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2018","EE","Estonia",0.530651570,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2018","EL","Greece",0.009309970,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2018","ES","Spain",-,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2018","EU27_21","EU (without UK)",2.157404000,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2018","EU27_UK_21","EU (with UK until 2019)",2.278655000,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2018","EUEEA30_21","EU/EEA (without UK)",2.292534000,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2018","EUEEAUK_21","EU/EEA (with UK until 2019)",2.385759000,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2018","FI","Finland",3.809088480,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2018","FR","France",-,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2018","HR","Croatia",0.243576100,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2018","HU","Hungary",0.143173130,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2018","IE","Ireland",19.998376940,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2018","IS","Iceland",0.860955660,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2018","IT","Italy",-,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2018","LT","Lithuania",0.000000000,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2018","LU","Luxembourg",0.498334730,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2018","LV","Latvia",0.155088530,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2018","MT","Malta",8.618859320,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2018","NL","Netherlands",2.840333000,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2018","NO","Norway",9.328465660,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2018","PL","Poland",0.015799160,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2018","PT","Portugal",0.019434400,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2018","RO","Romania",0.102388300,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2018","SE","Sweden",8.814018470,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2018","SI","Slovenia",1.548227270,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2018","SK","Slovakia",0.220461790,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2018","UK","United Kingdom",2.776370470,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2019","AT","Austria",3.205860850,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2019","BE","Belgium",1.143553600,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2019","BG","Bulgaria",0.000000000,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2019","CY","Cyprus",0.000000000,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2019","CZ","Czechia",0.309864970,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2019","DE","Germany",2.297058630,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2019","DK","Denmark",10.730129320,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2019","EE","Estonia",0.452891710,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2019","EL","Greece",0.046621780,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2019","ES","Spain",-,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2019","EU27_21","EU (without UK)",2.035850000,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2019","EU27_UK_21","EU (with UK until 2019)",2.103713000,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2019","EUEEA30_21","EU/EEA (without UK)",2.187632000,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2019","EUEEAUK_21","EU/EEA (with UK until 2019)",2.225042000,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2019","FI","Finland",5.636182770,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2019","FR","France",-,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2019","HR","Croatia",0.539712270,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2019","HU","Hungary",0.235348140,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2019","IE","Ireland",16.271634340,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2019","IS","Iceland",7.563215870,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2019","IT","Italy",-,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2019","LT","Lithuania",0.000000000,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2019","LU","Luxembourg",0.651578280,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2019","LV","Latvia",2.500041660,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2019","MT","Malta",10.738331180,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2019","NL","Netherlands",2.655917540,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2019","NO","Norway",9.590459230,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2019","PL","Poland",0.036868480,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2019","PT","Portugal",0.009730820,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2019","RO","Romania",0.185428810,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2019","SE","Sweden",7.389895680,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2019","SI","Slovenia",1.489734280,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2019","SK","Slovakia",0.055041610,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2019","UK","United Kingdom",2.381198450,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2020","AT","Austria",3.235568240,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2020","BE","Belgium",0.729012250,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2020","BG","Bulgaria",0.000000000,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2020","CY","Cyprus",0.000000000,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2020","CZ","Czechia",0.299234920,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2020","DE","Germany",1.694187470,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2020","DK","Denmark",7.642419930,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2020","EE","Estonia",0.752459030,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2020","EL","Greece",0.027988820,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2020","ES","Spain",-,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2020","EU27_21","EU (without UK)",1.504620000,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2020","EU27_UK_21","EU (with UK until 2019)",1.504620000,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2020","EUEEA30_21","EU/EEA (without UK)",1.593859000,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2020","EUEEAUK_21","EU/EEA (with UK until 2019)",1.593859000,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2020","FI","Finland",3.167253420,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2020","FR","France",-,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2020","HR","Croatia",0.197133430,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2020","HU","Hungary",0.081887280,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2020","IE","Ireland",14.785152000,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2020","IS","Iceland",1.098496700,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2020","IT","Italy",-,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2020","LT","Lithuania",0.000000000,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2020","LU","Luxembourg",0.000000000,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2020","LV","Latvia",0.104839660,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2020","MT","Malta",8.356589260,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2020","NL","Netherlands",1.855512980,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2020","NO","Norway",6.166652380,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2020","PL","Poland",0.007903440,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2020","PT","Portugal",0.048562970,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2020","RO","Romania",0.072430630,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2020","SE","Sweden",4.754255800,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2020","SI","Slovenia",1.431392630,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2020","SK","Slovakia",0.018322150,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2021","AT","Austria",4.287634680,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2021","BE","Belgium",1.073150150,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2021","BG","Bulgaria",0.000000000,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2021","CY","Cyprus",0.000000000,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2021","CZ","Czechia",0.336392730,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2021","DE","Germany",1.966206950,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2021","DK","Denmark",15.890288510,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2021","EE","Estonia",0.526288880,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2021","EL","Greece",0.093644950,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2021","ES","Spain",0.917855530,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2021","EU27_21","EU (without UK)",1.890657000,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2021","EU27_UK_21","EU (with UK until 2019)",1.890657000,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2021","EUEEA30_21","EU/EEA (without UK)",1.995331000,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2021","EUEEAUK_21","EU/EEA (with UK until 2019)",1.995331000,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2021","FI","Finland",5.204386930,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2021","FR","France",-,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2021","HR","Croatia",0.297297930,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2021","HU","Hungary",0.246640240,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2021","IE","Ireland",17.537818160,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2021","IS","Iceland",1.898088890,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2021","IT","Italy",-,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2021","LI","Liechtenstein",17.923441300,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2021","LT","Lithuania",0.000000000,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2021","LU","Luxembourg",1.575473030,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2021","LV","Latvia",0.686659730,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2021","MT","Malta",13.175741130,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2021","NL","Netherlands",2.769605180,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2021","NO","Norway",8.105547960,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2021","PL","Poland",0.018498940,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2021","PT","Portugal",0.019420770,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2021","RO","Romania",0.031247290,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2021","SE","Sweden",6.291371420,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2021","SI","Slovenia",2.275984990,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2021","SK","Slovakia",0.091578760,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2022","AT","Austria",5.223340110,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2022","BE","Belgium",1.609623580,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2022","BG","Bulgaria",0.000000000,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2022","CY","Cyprus",0.000000000,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2022","CZ","Czechia",0.551503430,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2022","DE","Germany",2.250197880,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2022","DK","Denmark",22.627361910,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2022","EE","Estonia",0.825952320,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2022","EL","Greece",0.133846000,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2022","ES","Spain",1.354056220,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2022","EU27_21","EU (without UK)",2.348511000,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2022","EU27_UK_21","EU (with UK until 2019)",2.348511000,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2022","EUEEA30_21","EU/EEA (without UK)",2.468594000,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2022","EUEEAUK_21","EU/EEA (with UK until 2019)",2.468594000,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2022","FI","Finland",5.244905540,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2022","FR","France",-,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2022","HR","Croatia",0.414260390,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2022","HU","Hungary",0.268345260,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2022","IE","Ireland",17.628444560,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2022","IS","Iceland",1.063128570,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2022","IT","Italy",-,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2022","LI","Liechtenstein",10.176045580,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2022","LT","Lithuania",0.000000000,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2022","LU","Luxembourg",1.394490520,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2022","MT","Malta",14.972042580,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2022","NL","Netherlands",3.325626210,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2022","NO","Norway",9.547911900,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2022","PL","Poland",0.090295250,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2022","PT","Portugal",0.057959570,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2022","RO","Romania",0.147039860,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2022","SE","Sweden",8.199131940,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2022","SI","Slovenia",2.752493850,""
"STEC/VTEC infection","Confirmed cases","Notification rate","N/100000","2022","SK","Slovakia",0.073600950,""
