"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Tick-borne encephalitis","Confirmed cases","Notification rate","N/100000","2021","EU27_21","EU (without UK)",0.676924000,""
"Tick-borne encephalitis","Confirmed cases","Notification rate","N/100000","2021","EU27_UK_21","EU (with UK until 2019)",0.676924000,""
"Tick-borne encephalitis","Confirmed cases","Notification rate","N/100000","2021","EUEEA30_21","EU/EEA (without UK)",0.684821000,""
"Tick-borne encephalitis","Confirmed cases","Notification rate","N/100000","2021","EUEEAUK_21","EU/EEA (with UK until 2019)",0.684821000,""
"Tick-borne encephalitis","Confirmed cases","Notification rate","N/100000","2021","FI","Finland",2.891326070,""
"Tick-borne encephalitis","Confirmed cases","Notification rate","N/100000","2021","FR","France",0.041385410,""
"Tick-borne encephalitis","Confirmed cases","Notification rate","N/100000","2021","HR","Croatia",0.099099310,""
"Tick-borne encephalitis","Confirmed cases","Notification rate","N/100000","2021","HU","Hungary",0.061660060,""
"Tick-borne encephalitis","Confirmed cases","Notification rate","N/100000","2021","IE","Ireland",0.000000000,""
"Tick-borne encephalitis","Confirmed cases","Notification rate","N/100000","2021","IT","Italy",0.030386810,""
"Tick-borne encephalitis","Confirmed cases","Notification rate","N/100000","2021","LI","Liechtenstein",0.000000000,""
"Tick-borne encephalitis","Confirmed cases","Notification rate","N/100000","2021","LT","Lithuania",13.055857600,""
"Tick-borne encephalitis","Confirmed cases","Notification rate","N/100000","2021","LU","Luxembourg",0.000000000,""
"Tick-borne encephalitis","Confirmed cases","Notification rate","N/100000","2021","LV","Latvia",11.726035440,""
"Tick-borne encephalitis","Confirmed cases","Notification rate","N/100000","2021","NL","Netherlands",-,""
"Tick-borne encephalitis","Confirmed cases","Notification rate","N/100000","2021","NO","Norway",1.316919690,""
"Tick-borne encephalitis","Confirmed cases","Notification rate","N/100000","2021","PL","Poland",0.478329790,""
"Tick-borne encephalitis","Confirmed cases","Notification rate","N/100000","2021","PT","Portugal",0.000000000,""
"Tick-borne encephalitis","Confirmed cases","Notification rate","N/100000","2021","RO","Romania",0.005207880,""
"Tick-borne encephalitis","Confirmed cases","Notification rate","N/100000","2021","SE","Sweden",5.135223530,""
"Tick-borne encephalitis","Confirmed cases","Notification rate","N/100000","2021","SI","Slovenia",2.939813940,""
"Tick-borne encephalitis","Confirmed cases","Notification rate","N/100000","2021","SK","Slovakia",1.318734210,""
"Tick-borne encephalitis","Confirmed cases","Notification rate","N/100000","2022","AT","Austria",2.294260260,""
"Tick-borne encephalitis","Confirmed cases","Notification rate","N/100000","2022","BE","Belgium",0.017215220,""
"Tick-borne encephalitis","Confirmed cases","Notification rate","N/100000","2022","BG","Bulgaria",0.000000000,""
"Tick-borne encephalitis","Confirmed cases","Notification rate","N/100000","2022","CZ","Czechia",6.741654010,""
"Tick-borne encephalitis","Confirmed cases","Notification rate","N/100000","2022","DE","Germany",0.665568400,""
"Tick-borne encephalitis","Confirmed cases","Notification rate","N/100000","2022","DK","Denmark",0.085129270,""
"Tick-borne encephalitis","Confirmed cases","Notification rate","N/100000","2022","EE","Estonia",10.512120470,""
"Tick-borne encephalitis","Confirmed cases","Notification rate","N/100000","2022","EL","Greece",0.009560420,""
"Tick-borne encephalitis","Confirmed cases","Notification rate","N/100000","2022","ES","Spain",0.000000000,""
"Tick-borne encephalitis","Confirmed cases","Notification rate","N/100000","2022","EU27_21","EU (without UK)",0.803773000,""
"Tick-borne encephalitis","Confirmed cases","Notification rate","N/100000","2022","EU27_UK_21","EU (with UK until 2019)",0.803773000,""
"Tick-borne encephalitis","Confirmed cases","Notification rate","N/100000","2022","EUEEA30_21","EU/EEA (without UK)",0.812346000,""
"Tick-borne encephalitis","Confirmed cases","Notification rate","N/100000","2022","EUEEAUK_21","EU/EEA (with UK until 2019)",0.812346000,""
"Tick-borne encephalitis","Confirmed cases","Notification rate","N/100000","2022","FI","Finland",2.234942570,""
"Tick-borne encephalitis","Confirmed cases","Notification rate","N/100000","2022","FR","France",0.054514440,""
"Tick-borne encephalitis","Confirmed cases","Notification rate","N/100000","2022","HR","Croatia",0.595499310,""
"Tick-borne encephalitis","Confirmed cases","Notification rate","N/100000","2022","HU","Hungary",0.299308180,""
"Tick-borne encephalitis","Confirmed cases","Notification rate","N/100000","2022","IE","Ireland",0.000000000,""
"Tick-borne encephalitis","Confirmed cases","Notification rate","N/100000","2022","IS","Iceland",0.000000000,""
"Tick-borne encephalitis","Confirmed cases","Notification rate","N/100000","2022","IT","Italy",0.176181200,""
"Tick-borne encephalitis","Confirmed cases","Notification rate","N/100000","2022","LI","Liechtenstein",0.000000000,""
"Tick-borne encephalitis","Confirmed cases","Notification rate","N/100000","2022","LT","Lithuania",13.435504940,""
"Tick-borne encephalitis","Confirmed cases","Notification rate","N/100000","2022","LU","Luxembourg",0.000000000,""
"Tick-borne encephalitis","Confirmed cases","Notification rate","N/100000","2022","MT","Malta",0.000000000,""
"Tick-borne encephalitis","Confirmed cases","Notification rate","N/100000","2022","NL","Netherlands",-,""
"Tick-borne encephalitis","Confirmed cases","Notification rate","N/100000","2022","NO","Norway",1.548310030,""
"Tick-borne encephalitis","Confirmed cases","Notification rate","N/100000","2022","PL","Poland",0.974657650,""
"Tick-borne encephalitis","Confirmed cases","Notification rate","N/100000","2022","PT","Portugal",0.009659920,""
"Tick-borne encephalitis","Confirmed cases","Notification rate","N/100000","2022","RO","Romania",0.000000000,""
"Tick-borne encephalitis","Confirmed cases","Notification rate","N/100000","2022","SE","Sweden",4.448770540,""
"Tick-borne encephalitis","Confirmed cases","Notification rate","N/100000","2022","SI","Slovenia",5.932098820,""
"Tick-borne encephalitis","Confirmed cases","Notification rate","N/100000","2022","SK","Slovakia",2.907237770,""
